System,River,ReturnYear,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4
Fraser River,Raft,2021,5502,0,0,0,0,0,0,3271,2089,0,0,0,142,0,0,0,0,0,0
Fraser River,Raft,2022,7133,0,31,0,0,0,4,6219,879,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2023,12632,0,0,0,0,0,0,10161,2471,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1952,185308,0,0,0,0,0,133,185175,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1953,200034,0,0,0,0,0,4630,173402,22002,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1954,910135,0,0,0,0,0,26,903768,6341,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1955,384791,0,0,0,0,0,23,354049,30719,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1956,195306,0,0,0,0,0,30,93984,101292,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1957,176197,0,0,0,0,0,3311,156192,16694,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1958,1158256,0,0,0,0,0,28,1140205,18023,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1959,670552,0,0,0,0,0,92,602677,67783,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1960,247499,0,0,0,0,0,8,220400,27091,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1961,171234,0,0,0,0,0,1156,143835,26243,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1962,331106,0,0,0,0,0,17,323089,8000,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1963,531152,0,0,0,0,0,19,514918,16215,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1964,170113,0,0,0,0,0,288,143340,26485,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1965,158301,0,0,0,0,0,100,137046,21155,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1966,583074,0,0,0,0,0,977,572029,10068,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1967,731057,0,0,0,0,0,194,713487,17376,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1968,184315,0,0,0,0,0,179,170674,13462,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1969,238902,0,0,0,0,0,833,231100,6969,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1970,348976,0,0,0,0,0,288,336316,12372,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1971,554728,0,0,0,0,0,85,531886,22757,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1972,144381,0,0,0,0,0,131,125900,18350,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1973,240736,0,0,0,0,0,1170,235729,3837,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1974,246689,0,0,0,0,0,496,228808,17385,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1975,513105,0,0,0,0,0,204,508759,4130,0,0,12,0,0,0,0,0,0,0
Fraser River,Stellako,1976,711237,0,0,0,0,0,11,711226,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1977,122420,0,0,0,0,0,1823,75813,44784,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1978,295694,0,0,0,0,0,3852,281752,10077,0,0,13,0,0,0,0,0,0,0
Fraser River,Stellako,1979,1852392,0,0,0,0,0,150,1832708,19534,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1980,284339,0,0,0,0,0,74,216701,64645,0,0,0,2919,0,0,0,0,0,0
Fraser River,Stellako,1981,237504,0,0,0,0,0,860,209138,27506,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1982,445024,0,0,0,0,0,31,388505,56488,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1983,526984,0,0,0,0,0,207,478737,48040,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1984,681128,0,0,0,0,0,28,535944,145156,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1985,455291,0,0,0,0,0,1900,234136,219255,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1986,362232,0,0,0,0,0,1129,309369,51734,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1987,1144418,0,0,0,0,0,170,1097744,46504,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1988,903283,0,0,0,0,0,87,744589,158607,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1989,364112,0,0,0,0,0,23,97659,266430,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1990,476408,0,0,0,0,0,14,445398,30996,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1991,470053,0,0,0,0,0,158,353471,116424,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1992,648446,0,0,0,0,0,28,566227,82191,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1993,553471,0,0,0,0,0,1145,127212,425114,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1994,956333,0,0,0,0,0,259,861027,95047,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1995,388978,0,0,0,0,0,275,299039,89664,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1996,771677,0,0,0,0,0,13,734393,37271,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1997,202078,0,0,0,0,0,127,68158,133793,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1998,835157,0,0,0,0,0,75,593409,241673,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,1999,216713,0,0,0,0,0,16,127344,88649,0,0,0,704,0,0,0,0,0,0
Fraser River,Stellako,2000,692039,0,0,0,0,0,0,635499,56540,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2001,245067,0,0,0,0,0,73,68515,176479,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2002,561079,0,0,0,0,0,0,504421,56658,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2003,277491,0,0,0,0,0,0,143988,133503,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2004,678056,0,0,0,0,0,0,647582,30474,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2005,273546,0,0,0,0,0,47,203410,70089,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2006,307985,0,0,0,0,0,5,224262,83718,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2007,59073,0,332,0,0,0,153,34522,24066,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2008,228384,0,0,664,0,0,12,213103,14605,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2009,40724,0,97,0,0,0,109,6840,33547,0,0,0,131,0,0,0,0,0,0
Fraser River,Stellako,2010,406365,0,0,0,0,0,22,401589,4754,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2011,196347,0,0,0,0,0,504,108541,87302,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2012,285866,0,0,0,0,0,0,265964,19902,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2013,181922,0,0,0,0,0,16411,151762,13749,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2014,1551968,0,0,0,0,0,0,1501102,50866,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2015,171903,0,0,0,0,0,67,41761,129587,488,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2016,54728,0,0,0,0,0,235,42553,11940,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2017,115634,0,0,0,0,0,462,108178,6994,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2018,398667,0,0,0,0,0,66,360512,38089,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2019,85526,0,0,0,0,0,63,53671,31792,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2020,57307,0,0,0,0,0,47,36791,20469,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2021,137357,0,0,0,0,0,9,132511,4837,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2022,227922,0,0,0,0,0,0,200344,27578,0,0,0,0,0,0,0,0,0,0
Fraser River,Stellako,2023,84000,0,0,0,0,0,0,47000,37000,0,0,0,0,0,0,0,0,0,0
