stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Late Stuart_1993_72,Late Stuart,2,1993,2000,72,1805142,1184283,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_21,Late Stuart,2,1994,1996,21,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_31,Late Stuart,2,1994,1997,31,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_32,Late Stuart,2,1994,1997,32,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_41,Late Stuart,2,1994,1998,41,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_42,Late Stuart,2,1994,1998,42,76715,40705,NA,NA,NA,108011,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_43,Late Stuart,2,1994,1998,43,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_51,Late Stuart,2,1994,1999,51,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_52,Late Stuart,2,1994,1999,52,76715,40705,NA,NA,NA,7429,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_53,Late Stuart,2,1994,1999,53,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_62,Late Stuart,2,1994,2000,62,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_63,Late Stuart,2,1994,2000,63,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_64,Late Stuart,2,1994,2000,64,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1994_72,Late Stuart,2,1994,2001,72,76715,40705,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_21,Late Stuart,2,1995,1997,21,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_31,Late Stuart,2,1995,1998,31,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_32,Late Stuart,2,1995,1998,32,34362,17181,NA,NA,NA,1366,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_41,Late Stuart,2,1995,1999,41,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_42,Late Stuart,2,1995,1999,42,34362,17181,NA,NA,NA,92713,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_43,Late Stuart,2,1995,1999,43,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_51,Late Stuart,2,1995,2000,51,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_52,Late Stuart,2,1995,2000,52,34362,17181,NA,NA,NA,39375,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_53,Late Stuart,2,1995,2000,53,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_62,Late Stuart,2,1995,2001,62,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_63,Late Stuart,2,1995,2001,63,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_64,Late Stuart,2,1995,2001,64,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1995_72,Late Stuart,2,1995,2002,72,34362,17181,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_21,Late Stuart,2,1996,1998,21,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_31,Late Stuart,2,1996,1999,31,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_32,Late Stuart,2,1996,1999,32,65898,27297,NA,NA,NA,607,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_41,Late Stuart,2,1996,2000,41,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_42,Late Stuart,2,1996,2000,42,65898,27297,NA,NA,NA,810002,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_43,Late Stuart,2,1996,2000,43,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_51,Late Stuart,2,1996,2001,51,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_52,Late Stuart,2,1996,2001,52,65898,27297,NA,NA,NA,212391,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_53,Late Stuart,2,1996,2001,53,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_62,Late Stuart,2,1996,2002,62,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_63,Late Stuart,2,1996,2002,63,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_64,Late Stuart,2,1996,2002,64,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1996_72,Late Stuart,2,1996,2003,72,65898,27297,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_21,Late Stuart,2,1997,1999,21,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_31,Late Stuart,2,1997,2000,31,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_32,Late Stuart,2,1997,2000,32,907652,415149,NA,NA,NA,81,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_41,Late Stuart,2,1997,2001,41,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_42,Late Stuart,2,1997,2001,42,907652,415149,NA,NA,NA,351715,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_43,Late Stuart,2,1997,2001,43,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_51,Late Stuart,2,1997,2002,51,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_52,Late Stuart,2,1997,2002,52,907652,415149,NA,NA,NA,79099,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_53,Late Stuart,2,1997,2002,53,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_62,Late Stuart,2,1997,2003,62,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_63,Late Stuart,2,1997,2003,63,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_64,Late Stuart,2,1997,2003,64,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1997_72,Late Stuart,2,1997,2004,72,907652,415149,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_21,Late Stuart,2,1998,2000,21,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_31,Late Stuart,2,1998,2001,31,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_32,Late Stuart,2,1998,2001,32,139421,67834,NA,NA,NA,312,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_41,Late Stuart,2,1998,2002,41,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_42,Late Stuart,2,1998,2002,42,139421,67834,NA,NA,NA,264390,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_43,Late Stuart,2,1998,2002,43,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_51,Late Stuart,2,1998,2003,51,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_52,Late Stuart,2,1998,2003,52,139421,67834,NA,NA,NA,12560,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_53,Late Stuart,2,1998,2003,53,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_62,Late Stuart,2,1998,2004,62,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_63,Late Stuart,2,1998,2004,63,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_64,Late Stuart,2,1998,2004,64,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1998_72,Late Stuart,2,1998,2005,72,139421,67834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_21,Late Stuart,2,1999,2001,21,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_31,Late Stuart,2,1999,2002,31,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_32,Late Stuart,2,1999,2002,32,62120,33800,NA,NA,NA,23,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_41,Late Stuart,2,1999,2003,41,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_42,Late Stuart,2,1999,2003,42,62120,33800,NA,NA,NA,117520,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_43,Late Stuart,2,1999,2003,43,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_51,Late Stuart,2,1999,2004,51,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_52,Late Stuart,2,1999,2004,52,62120,33800,NA,NA,NA,16079,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_53,Late Stuart,2,1999,2004,53,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_62,Late Stuart,2,1999,2005,62,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_63,Late Stuart,2,1999,2005,63,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_64,Late Stuart,2,1999,2005,64,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1999_72,Late Stuart,2,1999,2006,72,62120,33800,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_21,Late Stuart,2,2000,2002,21,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_31,Late Stuart,2,2000,2003,31,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_32,Late Stuart,2,2000,2003,32,454478,226240,NA,NA,NA,1827,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_41,Late Stuart,2,2000,2004,41,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_42,Late Stuart,2,2000,2004,42,454478,226240,NA,NA,NA,868657,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_43,Late Stuart,2,2000,2004,43,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_51,Late Stuart,2,2000,2005,51,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_52,Late Stuart,2,2000,2005,52,454478,226240,NA,NA,NA,42459,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_53,Late Stuart,2,2000,2005,53,454478,226240,NA,NA,NA,879,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_62,Late Stuart,2,2000,2006,62,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_63,Late Stuart,2,2000,2006,63,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_64,Late Stuart,2,2000,2006,64,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2000_72,Late Stuart,2,2000,2007,72,454478,226240,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_21,Late Stuart,2,2001,2003,21,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_31,Late Stuart,2,2001,2004,31,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_32,Late Stuart,2,2001,2004,32,351881,179534,NA,NA,NA,29,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_41,Late Stuart,2,2001,2005,41,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_42,Late Stuart,2,2001,2005,42,351881,179534,NA,NA,NA,415504,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_43,Late Stuart,2,2001,2005,43,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_51,Late Stuart,2,2001,2006,51,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_52,Late Stuart,2,2001,2006,52,351881,179534,NA,NA,NA,89810,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_53,Late Stuart,2,2001,2006,53,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_62,Late Stuart,2,2001,2007,62,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_63,Late Stuart,2,2001,2007,63,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_64,Late Stuart,2,2001,2007,64,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2001_72,Late Stuart,2,2001,2008,72,351881,179534,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_21,Late Stuart,2,2002,2004,21,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_31,Late Stuart,2,2002,2005,31,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_32,Late Stuart,2,2002,2005,32,34521,17820,NA,NA,NA,20,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_41,Late Stuart,2,2002,2006,41,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_42,Late Stuart,2,2002,2006,42,34521,17820,NA,NA,NA,121483,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_43,Late Stuart,2,2002,2006,43,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_51,Late Stuart,2,2002,2007,51,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_52,Late Stuart,2,2002,2007,52,34521,17820,NA,NA,NA,4449,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_53,Late Stuart,2,2002,2007,53,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_62,Late Stuart,2,2002,2008,62,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_63,Late Stuart,2,2002,2008,63,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_64,Late Stuart,2,2002,2008,64,34521,17820,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2002_72,Late Stuart,2,2002,2009,72,34521,17820,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2003_21,Late Stuart,2,2003,2005,21,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_31,Late Stuart,2,2003,2006,31,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_32,Late Stuart,2,2003,2006,32,38474,19208,NA,NA,NA,11,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_41,Late Stuart,2,2003,2007,41,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_42,Late Stuart,2,2003,2007,42,38474,19208,NA,NA,NA,15962,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_43,Late Stuart,2,2003,2007,43,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_51,Late Stuart,2,2003,2008,51,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_52,Late Stuart,2,2003,2008,52,38474,19208,NA,NA,NA,5810,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_53,Late Stuart,2,2003,2008,53,38474,19208,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2003_62,Late Stuart,2,2003,2009,62,38474,19208,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2003_63,Late Stuart,2,2003,2009,63,38474,19208,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2003_64,Late Stuart,2,2003,2009,64,38474,19208,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2003_72,Late Stuart,2,2003,2010,72,38474,19208,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_21,Late Stuart,2,2004,2006,21,83447,51310,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_31,Late Stuart,2,2004,2007,31,83447,51310,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_32,Late Stuart,2,2004,2007,32,83447,51310,NA,NA,NA,220,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_41,Late Stuart,2,2004,2008,41,83447,51310,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_42,Late Stuart,2,2004,2008,42,83447,51310,NA,NA,NA,263681,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_43,Late Stuart,2,2004,2008,43,83447,51310,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2004_51,Late Stuart,2,2004,2009,51,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_52,Late Stuart,2,2004,2009,52,83447,51310,NA,NA,NA,18277,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_53,Late Stuart,2,2004,2009,53,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_62,Late Stuart,2,2004,2010,62,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_63,Late Stuart,2,2004,2010,63,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_64,Late Stuart,2,2004,2010,64,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2004_72,Late Stuart,2,2004,2011,72,83447,51310,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_21,Late Stuart,2,2005,2007,21,293144,164548,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2005_31,Late Stuart,2,2005,2008,31,293144,164548,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2005_32,Late Stuart,2,2005,2008,32,293144,164548,NA,NA,NA,89,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2005_41,Late Stuart,2,2005,2009,41,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_42,Late Stuart,2,2005,2009,42,293144,164548,NA,NA,NA,105786,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_43,Late Stuart,2,2005,2009,43,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_51,Late Stuart,2,2005,2010,51,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_52,Late Stuart,2,2005,2010,52,293144,164548,NA,NA,NA,22775,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_53,Late Stuart,2,2005,2010,53,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_62,Late Stuart,2,2005,2011,62,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_63,Late Stuart,2,2005,2011,63,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_64,Late Stuart,2,2005,2011,64,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2005_72,Late Stuart,2,2005,2012,72,293144,164548,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_21,Late Stuart,2,2006,2008,21,27515,14283,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_2006_31,Late Stuart,2,2006,2009,31,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_32,Late Stuart,2,2006,2009,32,27515,14283,NA,NA,NA,46,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_41,Late Stuart,2,2006,2010,41,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_42,Late Stuart,2,2006,2010,42,27515,14283,NA,NA,NA,156805,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_43,Late Stuart,2,2006,2010,43,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_51,Late Stuart,2,2006,2011,51,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_52,Late Stuart,2,2006,2011,52,27515,14283,NA,NA,NA,6061,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_53,Late Stuart,2,2006,2011,53,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_62,Late Stuart,2,2006,2012,62,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_63,Late Stuart,2,2006,2012,63,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_64,Late Stuart,2,2006,2012,64,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2006_72,Late Stuart,2,2006,2013,72,27515,14283,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_21,Late Stuart,2,2007,2009,21,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_31,Late Stuart,2,2007,2010,31,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_32,Late Stuart,2,2007,2010,32,8707,4144,NA,NA,NA,81,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_41,Late Stuart,2,2007,2011,41,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_42,Late Stuart,2,2007,2011,42,8707,4144,NA,NA,NA,5832,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_43,Late Stuart,2,2007,2011,43,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_51,Late Stuart,2,2007,2012,51,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_52,Late Stuart,2,2007,2012,52,8707,4144,NA,NA,NA,6458,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_53,Late Stuart,2,2007,2012,53,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Late Stuart_2007_62,Late Stuart,2,2007,2013,62,8707,4144,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
